f1,f2,f3,f4,f5,label
0.139197,0.444044,0.626234,0.488898,0.401779,3.000000
0.993848,0.880315,0.623406,0.569377,0.620660,10.000000
0.201312,0.395138,0.039460,0.475546,0.543025,8.000000
0.227750,0.964029,0.909455,0.722143,0.533387,17.000000
0.869969,0.130652,0.790510,0.124821,0.794211,13.000000
0.275768,0.877091,0.944042,0.148796,0.462676,25.000000
0.980987,0.483407,0.863548,0.588732,0.375330,10.000000
0.285784,0.203223,0.761798,0.386541,0.511275,12.000000
0.492325,0.577279,0.865577,0.980739,0.407584,17.000000
0.827519,0.764528,0.573529,0.956047,0.200475,23.000000
0.109264,0.853962,0.439150,0.846969,0.893090,20.000000
0.062458,0.883465,0.448319,0.510432,0.626593,18.000000
0.926383,0.019116,0.476843,0.687722,0.722707,14.000000
0.692532,0.134435,0.299396,0.358716,0.804437,4.000000
0.278760,0.210705,0.957448,0.008863,0.997821,13.000000
0.676821,0.828469,0.294619,0.014315,0.737870,16.000000
0.834145,0.740476,0.142850,0.753428,0.768923,23.000000
0.658541,0.766116,0.845921,0.613604,0.088605,0.000000
0.487628,0.077649,0.407543,0.407106,0.066010,9.000000
0.348821,0.110998,0.808235,0.947688,0.072316,22.000000
0.955115,0.522577,0.299566,0.076862,0.500624,16.000000
0.794516,0.707086,0.050226,0.072902,0.402873,16.000000
0.295290,0.232384,0.281004,0.803483,0.929228,6.000000
0.405103,0.906111,0.321496,0.476437,0.226029,0.000000
0.640476,0.978981,0.603493,0.357814,0.647817,25.000000
0.122921,0.888659,0.503084,0.449350,0.585865,18.000000
0.624784,0.071776,0.682617,0.241932,0.713953,13.000000
0.822535,0.803959,0.552501,0.520170,0.142876,24.000000
0.775346,0.271409,0.496695,0.284274,0.133828,9.000000
0.629558,0.054332,0.748645,0.317587,0.000135,5.000000
0.511129,0.046852,0.276170,0.706976,0.062690,5.000000
0.839338,0.003820,0.246824,0.740904,0.316270,7.000000
0.101892,0.360234,0.270393,0.842712,0.313348,8.000000
0.788932,0.891872,0.433817,0.909943,0.377318,23.000000
0.964078,0.089290,0.687019,0.493814,0.387649,5.000000
0.632712,0.703857,0.004363,0.166953,0.713046,16.000000
0.666385,0.966048,0.761038,0.950773,0.702541,10.000000
0.298052,0.105365,0.781824,0.644149,0.048186,12.000000
0.360050,0.956800,0.500401,0.432729,0.457700,0.000000
0.208883,0.368707,0.369813,0.052355,0.767568,20.000000
0.416504,0.822180,0.850348,0.211994,0.657353,25.000000
0.472282,0.880157,0.215741,0.677813,0.607752,23.000000
0.295301,0.136601,0.651640,0.738597,0.315627,3.000000
0.644833,0.395131,0.713207,0.199215,0.890215,13.000000
0.287410,0.367786,0.058092,0.111512,0.515862,4.000000
0.267593,0.835480,0.014693,0.379094,0.337346,15.000000
0.019328,0.124368,0.413643,0.492865,0.404290,3.000000
0.530938,0.595132,0.009924,0.464095,0.963499,20.000000
0.519032,0.677542,0.311864,0.773991,0.772921,23.000000
0.521296,0.976014,0.125550,0.016948,0.770158,24.000000
0.807156,0.120207,0.265583,0.017552,0.293309,11.000000
0.773142,0.517961,0.348096,0.371739,0.001354,9.000000
0.299801,0.646459,0.974194,0.847061,0.023595,0.000000
0.898561,0.783198,0.780376,0.457996,0.398005,10.000000
0.302916,0.065695,0.228235,0.246604,0.484077,4.000000
0.747444,0.473810,0.057844,0.957790,0.942724,6.000000
0.785190,0.991328,0.544482,0.962768,0.075605,0.000000
0.365681,0.225381,0.195833,0.140803,0.622414,4.000000
0.781322,0.578298,0.146963,0.811124,0.635955,23.000000
0.388166,0.674130,0.259905,0.345192,0.917486,20.000000
0.290505,0.469988,0.890141,0.707721,0.062203,12.000000
0.147303,0.007842,0.630922,0.447673,0.134275,3.000000
0.957934,0.529660,0.241893,0.500604,0.679620,7.000000
0.076239,0.274704,0.806965,0.459665,0.546577,1.000000
0.432816,0.043900,0.165750,0.445542,0.209185,4.000000
0.049979,0.843650,0.981193,0.793143,0.853785,18.000000
0.241977,0.960627,0.196926,0.951430,0.994819,20.000000
0.711723,0.981144,0.569540,0.259542,0.436996,24.000000
0.593561,0.073082,0.622343,0.981178,0.190108,5.000000
0.792595,0.907899,0.943702,0.960136,0.521460,10.000000
0.977308,0.757310,0.161671,0.476900,0.718331,23.000000
0.247340,0.640615,0.666600,0.162700,0.565085,25.000000
0.771627,0.498896,0.012103,0.009038,0.357029,16.000000
0.926194,0.228677,0.634364,0.222076,0.321670,9.000000
0.848042,0.728861,0.095399,0.428702,0.029170,15.000000
0.480890,0.662434,0.118503,0.288885,0.397837,15.000000
0.919531,0.993255,0.044911,0.761008,0.371724,23.000000
0.392458,0.754265,0.918426,0.950929,0.577123,17.000000
0.357121,0.787549,0.251001,0.564074,0.358578,15.000000
0.656631,0.240399,0.191593,0.918239,0.101804,7.000000
0.505958,0.220853,0.038930,0.036019,0.175222,11.000000
0.866770,0.282479,0.950459,0.581622,0.436614,9.000000
0.580089,0.516698,0.758776,0.282496,0.353050,12.000000
0.894094,0.946457,0.892558,0.419448,0.780366,10.000000
0.476336,0.497540,0.204680,0.591130,0.186136,9.000000
0.331565,0.855030,0.207076,0.071158,0.069008,19.000000
0.940785,0.506920,0.409412,0.810879,0.835826,23.000000
0.332191,0.693618,0.771123,0.654651,0.151595,0.000000
0.875883,0.539095,0.282472,0.425228,0.037571,15.000000
0.127867,0.765547,0.000012,0.416566,0.522510,20.000000
0.054634,0.973078,0.226125,0.304199,0.303943,2.000000
0.230417,0.001474,0.729345,0.966845,0.224293,22.000000
0.663047,0.741896,0.848425,0.422629,0.302931,0.000000
0.325295,0.712621,0.816779,0.181614,0.370941,25.000000
0.901940,0.806694,0.984858,0.754248,0.393195,10.000000
0.590638,0.661014,0.078456,0.544497,0.709321,23.000000
0.167321,0.780632,0.583773,0.952222,0.042422,17.000000
0.265326,0.601554,0.296560,0.714424,0.759005,20.000000
0.102516,0.513854,0.508891,0.369281,0.932925,20.000000
0.827506,0.697209,0.714327,0.461716,0.920995,10.000000
0.694595,0.728981,0.861691,0.274072,0.807071,25.000000
0.195241,0.345342,0.335610,0.978525,0.856537,6.000000
0.701170,0.727057,0.562073,0.947091,0.496259,17.000000
0.380518,0.163035,0.786206,0.734444,0.384355,22.000000
0.025193,0.838997,0.011418,0.703700,0.970257,20.000000
0.437661,0.234973,0.704871,0.817128,0.546430,22.000000
0.967035,0.051669,0.504796,0.718454,0.862640,14.000000
0.179256,0.800003,0.552707,0.396554,0.131715,0.000000
0.865296,0.157273,0.309788,0.290046,0.871414,4.000000
0.672703,0.796681,0.250468,0.624874,0.571746,23.000000
0.832830,0.906087,0.012157,0.674020,0.051836,15.000000
0.548859,0.287633,0.306777,0.352959,0.621292,4.000000
0.334050,0.732699,0.404527,0.068353,0.783760,25.000000
0.285758,0.432767,0.685444,0.332456,0.056586,21.000000
0.373921,0.944449,0.641734,0.671479,0.632282,17.000000
0.198992,0.418334,0.750940,0.101373,0.277853,21.000000
0.276319,0.432019,0.980369,0.067503,0.518701,25.000000
0.179365,0.970677,0.113304,0.403601,0.737885,20.000000
0.704554,0.422729,0.346524,0.397612,0.264276,9.000000
0.205333,0.483040,0.268534,0.287462,0.656756,20.000000
0.968537,0.603637,0.076979,0.075584,0.951423,16.000000
0.297291,0.092067,0.599045,0.623649,0.648505,1.000000
0.267402,0.015111,0.965015,0.250893,0.676026,1.000000
0.706630,0.610007,0.312907,0.271096,0.597668,16.000000
0.866096,0.946734,0.105906,0.154829,0.944736,16.000000
0.736535,0.882994,0.202633,0.587586,0.701140,23.000000
0.680112,0.408152,0.015395,0.582926,0.253102,7.000000
0.450254,0.957581,0.399035,0.839802,0.188541,0.000000
0.672460,0.977007,0.101893,0.008320,0.433583,24.000000
0.092625,0.748384,0.914549,0.434021,0.258712,2.000000
0.434403,0.723448,0.009054,0.589454,0.613292,23.000000
0.637688,0.242022,0.714053,0.091391,0.199270,12.000000
0.877470,0.738723,0.013746,0.248376,0.214406,15.000000
0.270806,0.247560,0.062526,0.458941,0.732733,4.000000
0.606732,0.672872,0.081149,0.951491,0.838492,23.000000
0.805090,0.822984,0.932711,0.544254,0.200282,0.000000
0.616784,0.742881,0.737917,0.521449,0.068459,0.000000
0.371113,0.920767,0.584449,0.538332,0.268854,0.000000
0.368449,0.895346,0.666463,0.787387,0.454345,17.000000
0.630247,0.248384,0.705461,0.427601,0.442546,12.000000
0.649322,0.936281,0.064006,0.824743,0.292383,23.000000
0.443919,0.021913,0.301046,0.502631,0.056176,9.000000
0.491096,0.927111,0.105393,0.764441,0.409671,23.000000
0.655174,0.260237,0.159492,0.160463,0.070492,11.000000
0.185647,0.664219,0.881691,0.814126,0.685134,18.000000
0.110432,0.289187,0.309807,0.249957,0.515006,3.000000
0.535554,0.356886,0.353789,0.828556,0.789293,6.000000
0.307796,0.913788,0.952815,0.326743,0.354425,2.000000
0.505634,0.941121,0.876319,0.102568,0.392731,25.000000
0.553371,0.503132,0.193863,0.858817,0.676941,14.000000
0.837908,0.858764,0.748356,0.439211,0.610547,10.000000
0.160365,0.673645,0.179253,0.693950,0.229598,8.000000
0.117551,0.165284,0.001992,0.718740,0.732401,6.000000
0.514933,0.161363,0.083554,0.019129,0.165748,11.000000
0.890856,0.241537,0.354271,0.105345,0.222361,11.000000
0.519225,0.607753,0.245352,0.057732,0.391033,19.000000
0.234203,0.219554,0.959863,0.616300,0.556878,22.000000
0.415775,0.428944,0.540905,0.696430,0.702146,17.000000
0.171694,0.500113,0.411958,0.870527,0.631419,17.000000
0.532504,0.115395,0.605638,0.117204,0.337207,12.000000
0.142842,0.692074,0.206252,0.391859,0.895675,20.000000
0.204316,0.507805,0.419272,0.018124,0.792758,20.000000
0.069046,0.474255,0.560678,0.628426,0.688632,18.000000
0.253272,0.009979,0.723444,0.535657,0.836118,1.000000
0.821388,0.843326,0.485095,0.333628,0.791558,16.000000
0.451294,0.183442,0.854974,0.882560,0.466310,22.000000
0.075700,0.387826,0.803538,0.901774,0.203473,17.000000
0.066974,0.877350,0.389405,0.541761,0.968066,20.000000
0.066565,0.648318,0.074105,0.375469,0.803815,20.000000
0.433472,0.997182,0.559059,0.321162,0.220111,0.000000
0.350521,0.372533,0.068714,0.369574,0.464239,4.000000
0.722738,0.656729,0.708766,0.008364,0.217667,19.000000
0.661684,0.483989,0.005313,0.804495,0.772810,14.000000
0.548419,0.066463,0.766515,0.583714,0.781960,1.000000
0.751747,0.803002,0.518008,0.140325,0.671157,16.000000
0.620474,0.742253,0.169881,0.194975,0.890410,16.000000
0.749978,0.908228,0.758715,0.597155,0.654133,10.000000
0.889128,0.578807,0.632391,0.156477,0.473921,16.000000
0.716397,0.270943,0.202254,0.313827,0.241501,4.000000
0.214913,0.424851,0.907839,0.507060,0.187920,12.000000
0.076972,0.696156,0.382799,0.821831,0.659511,17.000000
0.796241,0.271946,0.692359,0.264062,0.939068,13.000000
0.636374,0.324512,0.269512,0.190927,0.694641,4.000000
0.218716,0.595303,0.264635,0.661969,0.814940,20.000000
0.778025,0.760851,0.187722,0.088385,0.698949,16.000000
0.368347,0.432346,0.031149,0.259576,0.033676,19.000000
0.879186,0.243397,0.557337,0.038979,0.666847,11.000000
0.323027,0.897919,0.888118,0.325291,0.900961,18.000000
0.996158,0.825416,0.844871,0.249009,0.576702,25.000000
0.067256,0.094918,0.998893,0.326639,0.748184,1.000000
0.806665,0.858023,0.997628,0.241496,0.040351,0.000000
0.411192,0.130081,0.022426,0.360427,0.783738,4.000000
0.566181,0.312778,0.654342,0.232018,0.014381,21.000000
0.764353,0.623743,0.762303,0.038938,0.837120,25.000000
0.619526,0.563395,0.624614,0.864433,0.586937,17.000000
0.580950,0.990679,0.756730,0.442294,0.707397,25.000000
0.389230,0.228875,0.596852,0.928182,0.929140,22.000000
0.341905,0.527677,0.211636,0.995631,0.981118,6.000000
0.649509,0.804414,0.715100,0.593158,0.053348,0.000000
0.454764,0.674786,0.677532,0.373123,0.941692,18.000000
0.167357,0.500359,0.690884,0.697136,0.648639,18.000000
0.275288,0.156207,0.635940,0.599302,0.179356,3.000000
0.705139,0.455172,0.667761,0.837367,0.169728,9.000000
0.019145,0.779103,0.609697,0.699640,0.838155,18.000000
0.802811,0.960920,0.535935,0.488496,0.401887,24.000000
0.153691,0.572607,0.277013,0.921308,0.583191,8.000000
0.592840,0.354925,0.051989,0.031744,0.423335,11.000000
0.084565,0.606847,0.880973,0.882915,0.659045,18.000000
0.211232,0.862997,0.886093,0.196654,0.737426,25.000000
0.286520,0.802640,0.997238,0.030026,0.897366,25.000000
0.622631,0.973383,0.465010,0.847388,0.062394,0.000000
0.335279,0.067017,0.975343,0.816974,0.852547,22.000000
0.937965,0.085103,0.385598,0.071035,0.210793,11.000000
0.229366,0.469107,0.268562,0.100978,0.167491,19.000000
0.147276,0.973077,0.759293,0.967761,0.439740,17.000000
0.278368,0.798293,0.326254,0.299383,0.232506,19.000000
0.129679,0.256463,0.355320,0.673994,0.062565,3.000000
0.210507,0.809024,0.146922,0.342645,0.864659,20.000000
0.154925,0.082737,0.484538,0.302420,0.563408,3.000000
0.803805,0.137148,0.580699,0.505509,0.144079,5.000000
0.623998,0.273640,0.487834,0.082272,0.459584,4.000000
0.306463,0.822381,0.056979,0.418607,0.458431,15.000000
0.725006,0.574288,0.667212,0.777049,0.862203,10.000000
0.313875,0.538023,0.840108,0.989451,0.889519,22.000000
0.371467,0.195167,0.489393,0.741641,0.492569,3.000000
0.483181,0.838230,0.361404,0.859795,0.406805,17.000000
0.328233,0.453990,0.762447,0.126002,0.196419,21.000000
0.951445,0.175492,0.567727,0.579314,0.489624,9.000000
0.644745,0.229827,0.552662,0.372173,0.661667,4.000000
0.141224,0.570877,0.185270,0.278643,0.218710,3.000000
0.182838,0.825711,0.285708,0.927124,0.969927,20.000000
0.571260,0.143001,0.374548,0.797732,0.367391,9.000000
0.087017,0.556785,0.845121,0.795926,0.175123,17.000000
0.672765,0.220504,0.218208,0.874072,0.249669,7.000000
0.263247,0.000653,0.870669,0.792595,0.627329,22.000000
0.750266,0.152049,0.458324,0.351219,0.093777,5.000000
0.486130,0.920740,0.040059,0.291461,0.207541,15.000000
0.238147,0.908435,0.468069,0.466299,0.760576,18.000000
0.154492,0.487265,0.429985,0.596911,0.999558,20.000000
0.769449,0.397866,0.827553,0.170708,0.030464,12.000000
0.204448,0.340412,0.510581,0.615129,0.910606,20.000000
0.509854,0.501276,0.050243,0.034912,0.551160,16.000000
0.438179,0.839180,0.160680,0.024972,0.449039,24.000000
0.237479,0.049614,0.724598,0.111593,0.608320,12.000000
0.281050,0.173496,0.379752,0.801446,0.392094,3.000000
0.750770,0.125486,0.772771,0.236933,0.677393,13.000000
0.565782,0.929145,0.387323,0.066165,0.019155,24.000000
0.826859,0.524736,0.775244,0.234426,0.345084,16.000000
0.030104,0.961492,0.667868,0.933205,0.265496,17.000000
0.611464,0.678500,0.317550,0.848109,0.947161,23.000000
0.884855,0.739067,0.277465,0.281616,0.963360,16.000000
0.010284,0.716050,0.706246,0.622690,0.990109,18.000000
0.311879,0.339972,0.078939,0.442798,0.261049,3.000000
0.343387,0.834572,0.935485,0.185733,0.372509,25.000000
0.928631,0.061808,0.092361,0.162791,0.595213,11.000000
0.150472,0.968076,0.446715,0.501518,0.246659,0.000000
0.470960,0.661914,0.751177,0.753868,0.577891,17.000000
0.904360,0.817408,0.757048,0.055606,0.006878,24.000000
0.212447,0.663524,0.411197,0.402406,0.884587,20.000000
0.895563,0.909175,0.313878,0.691056,0.271633,23.000000
0.190610,0.184632,0.342108,0.429958,0.830949,20.000000
0.119891,0.734926,0.531455,0.287945,0.492820,18.000000
0.299942,0.596082,0.433844,0.164406,0.116583,19.000000
0.546696,0.902413,0.343958,0.733000,0.658661,23.000000
0.931555,0.820981,0.566605,0.657030,0.898386,10.000000
0.399519,0.326795,0.010811,0.826551,0.800981,6.000000
0.104455,0.576857,0.463982,0.118709,0.980568,20.000000
0.214696,0.067234,0.594847,0.738867,0.032443,3.000000
0.658718,0.532292,0.103265,0.172524,0.567974,16.000000
0.296358,0.938316,0.818740,0.983567,0.259671,17.000000
0.969724,0.431234,0.347519,0.050350,0.052765,16.000000
0.692011,0.457929,0.226522,0.613970,0.252858,7.000000
0.577632,0.359209,0.823552,0.820696,0.477350,22.000000
0.350819,0.362560,0.805715,0.328179,0.209059,12.000000
0.084688,0.466693,0.482132,0.840909,0.221239,8.000000
0.380991,0.808406,0.823624,0.384611,0.459124,25.000000
0.303286,0.932555,0.118644,0.933749,0.683866,17.000000
0.531572,0.032659,0.475596,0.407748,0.161219,9.000000
0.656410,0.971151,0.562189,0.714753,0.068450,0.000000
0.417667,0.116358,0.612796,0.938482,0.661778,22.000000
0.076803,0.354666,0.550663,0.403208,0.833644,20.000000
0.814671,0.611831,0.373458,0.255336,0.105874,16.000000
0.354898,0.413173,0.675823,0.658160,0.070108,9.000000
0.395259,0.181779,0.156813,0.827302,0.041915,8.000000
0.419183,0.168204,0.879330,0.557041,0.231381,12.000000
0.502427,0.731486,0.958118,0.220446,0.886182,25.000000
0.934304,0.916421,0.635414,0.629821,0.403211,10.000000
0.752398,0.531294,0.677438,0.428458,0.731496,9.000000
0.824472,0.146436,0.832930,0.540297,0.844666,13.000000
0.431302,0.379040,0.915061,0.251169,0.844212,13.000000
0.484021,0.514095,0.308468,0.573042,0.325211,9.000000
0.039269,0.271999,0.006379,0.978355,0.965747,6.000000
0.395155,0.728371,0.345806,0.671093,0.805430,20.000000
0.946756,0.400212,0.783298,0.265928,0.990332,13.000000
0.025770,0.603529,0.659506,0.688046,0.120388,3.000000
0.938530,0.181183,0.622753,0.222676,0.307216,11.000000
0.546459,0.417193,0.160226,0.170936,0.418145,4.000000
0.757283,0.897965,0.084128,0.393104,0.100246,15.000000
0.016592,0.661719,0.602449,0.163019,0.233813,2.000000
0.023708,0.834947,0.974691,0.135460,0.231475,2.000000
0.868410,0.926464,0.419627,0.050622,0.039392,24.000000
0.573950,0.392895,0.028652,0.583252,0.011303,15.000000
0.787372,0.306433,0.040258,0.588352,0.397684,7.000000
0.973800,0.544199,0.275239,0.709439,0.271492,7.000000
0.904243,0.374722,0.549869,0.050573,0.426121,16.000000
0.832364,0.805649,0.224319,0.226079,0.817305,16.000000
0.930398,0.095361,0.450059,0.337454,0.870688,4.000000
0.083525,0.211126,0.752468,0.051294,0.492535,12.000000
0.442107,0.334401,0.394572,0.529941,0.161367,9.000000
0.571996,0.805432,0.760161,0.153900,0.149249,25.000000
0.268174,0.361075,0.408456,0.679697,0.056680,3.000000
0.034673,0.391911,0.697164,0.193435,0.641504,3.000000
0.259828,0.886086,0.895690,0.297287,0.229994,2.000000
0.411304,0.240532,0.672384,0.826065,0.673092,22.000000
0.824350,0.396992,0.156317,0.737951,0.360475,7.000000
0.671271,0.270644,0.081230,0.992582,0.156202,7.000000
0.988421,0.977280,0.793818,0.659423,0.577807,10.000000
0.866102,0.289440,0.467681,0.619390,0.411190,9.000000
0.427486,0.330285,0.564232,0.850575,0.201528,9.000000
0.934433,0.689088,0.823273,0.556191,0.779517,10.000000
0.016200,0.818380,0.040139,0.889913,0.991963,20.000000
0.294067,0.210319,0.765363,0.253026,0.865562,13.000000
0.102843,0.125955,0.979152,0.673839,0.846887,1.000000
0.324329,0.676484,0.594242,0.603150,0.682532,18.000000
0.575359,0.429062,0.275923,0.768581,0.226272,9.000000
0.692354,0.233333,0.625330,0.747078,0.218714,9.000000
0.059943,0.130974,0.605997,0.849446,0.044997,3.000000
0.734151,0.341319,0.478528,0.928860,0.331972,9.000000
0.465337,0.013682,0.081599,0.258592,0.027852,4.000000
0.631375,0.426398,0.548145,0.174647,0.295932,19.000000
0.663824,0.965303,0.050417,0.890384,0.576881,23.000000
0.563920,0.500279,0.069394,0.089877,0.600912,16.000000
0.340959,0.917268,0.406591,0.143281,0.714719,25.000000
0.293353,0.525470,0.697833,0.900264,0.792191,17.000000
0.676361,0.679633,0.945925,0.295824,0.001112,21.000000
0.271955,0.217891,0.661835,0.633712,0.593461,1.000000
0.016243,0.728778,0.323530,0.665056,0.556578,20.000000
0.342731,0.134576,0.094419,0.831518,0.918398,6.000000
0.649788,0.103434,0.402027,0.728939,0.779821,14.000000
0.118219,0.000031,0.712137,0.356596,0.254481,3.000000
0.012897,0.540299,0.851151,0.957632,0.565745,17.000000
0.514461,0.085056,0.548873,0.379979,0.607135,4.000000
0.388726,0.240299,0.094965,0.314918,0.096645,4.000000
0.176897,0.987336,0.444104,0.531872,0.873619,20.000000
0.995569,0.582714,0.812474,0.326941,0.305744,16.000000
0.402704,0.672507,0.682192,0.315239,0.133210,21.000000
0.632396,0.128326,0.578493,0.693422,0.700611,4.000000
0.753472,0.872859,0.499959,0.730249,0.619173,23.000000
0.186640,0.025690,0.284541,0.443034,0.617106,4.000000
0.849959,0.196246,0.125550,0.963480,0.108045,7.000000
0.478491,0.585564,0.541374,0.086032,0.057027,19.000000
0.105483,0.585588,0.544345,0.233741,0.637774,18.000000
0.820068,0.041579,0.498130,0.689310,0.252312,5.000000
0.307771,0.613638,0.897935,0.809924,0.583130,17.000000
0.730222,0.364822,0.640966,0.466182,0.189936,9.000000
0.701738,0.556465,0.358622,0.911339,0.020934,9.000000
0.315773,0.056881,0.766527,0.702107,0.331352,22.000000
0.675663,0.395937,0.756254,0.454184,0.412280,9.000000
0.934730,0.250879,0.120447,0.584543,0.969322,14.000000
